run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
4hop1__105401_17130_70784_79935,3,memory,abstain,When was the Arabian Sea created?,When was the region that lies to the north of the region where Strangers No More took place and the Persian Gulf created?,1930,"[""4hop1__105401_17130_70784_79935::p0"", ""4hop1__105401_17130_70784_79935::p17"", ""4hop1__105401_17130_70784_79935::p18"", ""4hop1__105401_17130_70784_79935::p9""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""3hop2__145209_20335_9331::p7"", ""2hop__818302_25719::p11""]",[],"[""4hop1__105401_17130_70784_79935::p0""]",[],"[""4hop1__105401_17130_70784_79935::p0""]",38,18,"[""4hop1__105401_17130_70784_79935::p17""]","[""4hop1__105401_17130_70784_79935::p0"", ""4hop1__105401_17130_70784_79935::p9""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__105688_17130_70784_79935,3,memory,abstain,When was the Arabian Sea formed geologically?,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,1930,"[""4hop1__105688_17130_70784_79935::p0"", ""4hop1__105688_17130_70784_79935::p14"", ""4hop1__105688_17130_70784_79935::p16"", ""4hop1__105688_17130_70784_79935::p19""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""3hop2__145209_20335_9331::p7"", ""2hop__818302_25719::p11""]",[],"[""4hop1__105688_17130_70784_79935::p0""]",[],"[""4hop1__105688_17130_70784_79935::p0""]",39,14,"[""4hop1__105688_17130_70784_79935::p19""]","[""4hop1__105688_17130_70784_79935::p19""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small"", ""query_drops_question_constraints""]"
4hop1__131611_32392_823060_610794,2,memory,refine_query,What is the location of the capitol of South Carolina?,In which county is the city sharing a border with the capitol of the state where Ocean Forest Country Club is located?,Richland County,"[""4hop1__131611_32392_823060_610794::p11"", ""4hop1__131611_32392_823060_610794::p16"", ""4hop1__131611_32392_823060_610794::p19"", ""4hop1__131611_32392_823060_610794::p6""]","[""4hop3__387712_132409_223216_35031::p10"", ""3hop1__159803_89752_75165::p8"", ""3hop1__129499_33897_81096::p4"", ""4hop1__131611_32392_823060_610794::p11"", ""4hop1__813171_153080_33897_81096::p5""]","[""4hop1__131611_32392_823060_610794::p11""]","[""4hop1__131611_32392_823060_610794::p11""]",[],"[""4hop1__131611_32392_823060_610794::p11""]",9,1,"[""4hop1__131611_32392_823060_610794::p6""]","[""4hop1__131611_32392_823060_610794::p11"", ""4hop1__131611_32392_823060_610794::p16""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__131611_32392_823060_610794,3,memory,abstain,What is the capital city of South Carolina?,In which county is the city sharing a border with the capitol of the state where Ocean Forest Country Club is located?,Richland County,"[""4hop1__131611_32392_823060_610794::p11"", ""4hop1__131611_32392_823060_610794::p16"", ""4hop1__131611_32392_823060_610794::p19"", ""4hop1__131611_32392_823060_610794::p6""]","[""4hop3__387712_132409_223216_35031::p10"", ""3hop1__159803_89752_75165::p8"", ""3hop1__129499_33897_81096::p4"", ""4hop1__131611_32392_823060_610794::p11"", ""4hop1__813171_153080_33897_81096::p5""]","[""4hop1__131611_32392_823060_610794::p11""]","[""4hop1__131611_32392_823060_610794::p11""]",[],"[""4hop1__131611_32392_823060_610794::p11""]",9,1,"[""4hop1__131611_32392_823060_610794::p16"", ""4hop1__131611_32392_823060_610794::p6""]","[""4hop1__131611_32392_823060_610794::p11"", ""4hop1__131611_32392_823060_610794::p16""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__13170_32392_823060_610794,2,memory,abstain,Which state was the first to formally secede from the United States?,In which county is the city sharing a border with the capitol of the first state to formally secede?,Richland County,"[""4hop1__13170_32392_823060_610794::p12"", ""4hop1__13170_32392_823060_610794::p13"", ""4hop1__13170_32392_823060_610794::p19"", ""4hop1__13170_32392_823060_610794::p5""]","[""4hop1__777217_32392_823060_610794::p19"", ""4hop1__429751_32392_823060_610794::p14"", ""4hop1__13170_32392_823060_610794::p8"", ""3hop1__786067_228453_86925::p6"", ""2hop__628752_538661::p0""]",[],[],[],[],4,34,"[""4hop1__13170_32392_823060_610794::p13""]","[""4hop1__13170_32392_823060_610794::p13""]","[""unclassified""]"
4hop1__145494_698949_157828_162309,2,memory,abstain,Evidence supporting 1920,When did the country whose co-official language was used in the movie named after the place where Bela Linder died first attend the Olympics games as an independent team?,2016,"[""4hop1__145494_698949_157828_162309::p0"", ""4hop1__145494_698949_157828_162309::p15"", ""4hop1__145494_698949_157828_162309::p7"", ""4hop1__145494_698949_157828_162309::p9""]","[""3hop2__14777_8533_9331::p16"", ""2hop__857493_17335::p8"", ""3hop1__90327_83076_319330::p11"", ""4hop1__145494_698949_157828_162309::p14"", ""4hop1__145494_698949_157828_162309::p15""]","[""4hop1__145494_698949_157828_162309::p15""]","[""4hop1__145494_698949_157828_162309::p15""]",[],"[""4hop1__145494_698949_157828_162309::p15""]",,2,[],"[""4hop1__145494_698949_157828_162309::p0"", ""4hop1__145494_698949_157828_162309::p15"", ""4hop1__145494_698949_157828_162309::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50"", ""query_low_support_term_overlap"", ""query_drops_question_constraints""]"
4hop1__151650_5274_458768_33632,2,memory,answer,What is the headquarters location of the only group larger than Desde El Principio's record label?,What day is the Feast in the city where the headquarters of the only group larger than Desde El Principio's record label held on?,May 4,"[""4hop1__151650_5274_458768_33632::p1"", ""4hop1__151650_5274_458768_33632::p10"", ""4hop1__151650_5274_458768_33632::p7"", ""4hop1__151650_5274_458768_33632::p8""]","[""4hop1__151650_5274_458768_33637::p15"", ""4hop1__151650_5274_458768_33632::p1"", ""2hop__151750_141308::p11"", ""3hop1__64957_87694_124169::p15"", ""4hop1__152146_5274_458768_33632::p18""]","[""4hop1__151650_5274_458768_33632::p1""]","[""4hop1__151650_5274_458768_33632::p1""]",[],"[""4hop1__151650_5274_458768_33632::p1""]",2,2,"[""4hop1__151650_5274_458768_33632::p1"", ""4hop1__151650_5274_458768_33632::p7"", ""4hop1__151650_5274_458768_33632::p8""]","[""4hop1__151650_5274_458768_33632::p1""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__151650_5274_458768_33637,2,memory,abstain,What is the location of the headquarters of the only group larger than Desde El Principio's record label?,How many ethnic minorities were looked at differently in the city where the headquarters of the only group larger than Desde El Principio's record label is located?,two,"[""4hop1__151650_5274_458768_33637::p14"", ""4hop1__151650_5274_458768_33637::p15"", ""4hop1__151650_5274_458768_33637::p7"", ""4hop1__151650_5274_458768_33637::p8""]","[""4hop1__151650_5274_458768_33637::p15"", ""4hop1__151650_5274_458768_33632::p1"", ""2hop__151750_141308::p11"", ""4hop1__813171_153080_33897_81096::p18"", ""4hop1__567737_141375_458768_33637::p1""]","[""4hop1__151650_5274_458768_33637::p15""]","[""4hop1__151650_5274_458768_33637::p15""]",[],"[""4hop1__151650_5274_458768_33637::p15""]",1,1,"[""4hop1__151650_5274_458768_33637::p14"", ""4hop1__151650_5274_458768_33637::p15"", ""4hop1__151650_5274_458768_33637::p8""]","[""4hop1__151650_5274_458768_33637::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__161605_32392_823060_610794,2,memory,refine_query,"Does Mecklenburg County, North Carolina share a border with the state capital of South Carolina (Columbia)?",What county is the city that shares a border with the state capital of the state where Darlington County located in?,Richland County,"[""4hop1__161605_32392_823060_610794::p10"", ""4hop1__161605_32392_823060_610794::p11"", ""4hop1__161605_32392_823060_610794::p14"", ""4hop1__161605_32392_823060_610794::p8""]","[""3hop1__159803_89752_75165::p2"", ""4hop1__39871_314549_131976_56103::p8"", ""4hop1__364476_439408_131976_90181::p12"", ""4hop1__161605_32392_823060_610794::p11"", ""4hop1__720201_153080_159767_81096::p6""]","[""4hop1__161605_32392_823060_610794::p11""]","[""4hop1__161605_32392_823060_610794::p11""]",[],"[""4hop1__161605_32392_823060_610794::p11""]",7,1,"[""4hop1__161605_32392_823060_610794::p11"", ""4hop1__161605_32392_823060_610794::p14""]","[""4hop1__161605_32392_823060_610794::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__161605_32392_823060_610794,3,memory,answer,"What county is the city that shares a border with Columbia, South Carolina?",What county is the city that shares a border with the state capital of the state where Darlington County located in?,Richland County,"[""4hop1__161605_32392_823060_610794::p10"", ""4hop1__161605_32392_823060_610794::p11"", ""4hop1__161605_32392_823060_610794::p14"", ""4hop1__161605_32392_823060_610794::p8""]","[""3hop1__159803_89752_75165::p2"", ""3hop1__159803_89752_75165::p8"", ""3hop1__129499_33897_81096::p4"", ""4hop1__463635_624859_355213_203322::p10"", ""4hop1__161605_32392_823060_610794::p11""]","[""4hop1__161605_32392_823060_610794::p11""]","[""4hop1__161605_32392_823060_610794::p11""]",[],"[""4hop1__161605_32392_823060_610794::p11""]",9,1,"[""4hop1__161605_32392_823060_610794::p11"", ""4hop1__161605_32392_823060_610794::p14"", ""4hop1__161605_32392_823060_610794::p8""]","[""4hop1__161605_32392_823060_610794::p11""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__161810_583746_457883_650651,3,memory,answer,What country contains Sarangani Bay where General Santos City is located?,Country A has an embassy from the country that contains the bay where the city of General Santos is located. What network created country A's version of The Biggest Loser?,NBC,"[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18"", ""4hop1__161810_583746_457883_650651::p5"", ""4hop1__161810_583746_457883_650651::p8""]","[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18"", ""3hop2__326964_7707_7713::p17"", ""4hop1__364476_439408_131976_90181::p0"", ""4hop1__161810_583746_457883_650651::p10""]","[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18""]","[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18""]",[],"[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18""]",1,3,"[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18""]","[""4hop1__161810_583746_457883_650651::p11"", ""4hop1__161810_583746_457883_650651::p18"", ""4hop1__161810_583746_457883_650651::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__166471_49925_13759_736921,2,memory,answer,Where did Egidio Vagnozzi preach a sermon?,In what state is the district where the one who wanted to reform and address the institution behind the religion of Egidio Vagnozzi preached a sermon?,Saxony-Anhalt,"[""4hop1__166471_49925_13759_736921::p14"", ""4hop1__166471_49925_13759_736921::p16"", ""4hop1__166471_49925_13759_736921::p5"", ""4hop1__166471_49925_13759_736921::p8""]","[""4hop1__166471_49925_13759_736921::p8"", ""4hop1__264443_49925_13759_736921::p12"", ""4hop1__166471_49925_13759_736921::p9"", ""4hop1__570103_49925_13759_736921::p7"", ""4hop1__264443_49925_13759_736921::p19""]","[""4hop1__166471_49925_13759_736921::p8""]","[""4hop1__166471_49925_13759_736921::p8""]",[],"[""4hop1__166471_49925_13759_736921::p8""]",1,1,"[""4hop1__166471_49925_13759_736921::p8""]","[""4hop1__166471_49925_13759_736921::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__17192_17130_70784_79935,3,memory,abstain,What is the region immediately north of Israel?,When was the region immediately north of the region where the country that secured southern Lebanon is located and the Persian Gulf created?,1930,"[""4hop1__17192_17130_70784_79935::p0"", ""4hop1__17192_17130_70784_79935::p16"", ""4hop1__17192_17130_70784_79935::p17"", ""4hop1__17192_17130_70784_79935::p4""]","[""4hop2__71753_158985_70784_79935::p6"", ""4hop2__71753_623626_70784_79935::p16"", ""4hop2__71753_158985_70784_79935::p15"", ""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2""]",[],"[""4hop1__17192_17130_70784_79935::p4""]",[],"[""4hop1__17192_17130_70784_79935::p4""]",9,17,"[""4hop1__17192_17130_70784_79935::p17""]","[""4hop1__17192_17130_70784_79935::p16"", ""4hop1__17192_17130_70784_79935::p4""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__236903_153080_33897_81096,3,memory,abstain,"Who won the most recent IndyCar race held in Detroit, Michigan?",Who won the indy car race in the most populated city of the state where the performer of East Coasting is from?,Mario Andretti,"[""4hop1__236903_153080_33897_81096::p11"", ""4hop1__236903_153080_33897_81096::p14"", ""4hop1__236903_153080_33897_81096::p16"", ""4hop1__236903_153080_33897_81096::p19""]","[""4hop1__726391_153080_33952_34109::p12"", ""3hop1__159803_89752_75165::p13"", ""3hop1__354480_834494_34088::p9"", ""3hop1__129499_33897_81096::p15"", ""4hop1__726152_153080_33897_81096::p13""]",[],"[""4hop1__236903_153080_33897_81096::p19""]",[],"[""4hop1__236903_153080_33897_81096::p19""]",12,45,"[""4hop1__236903_153080_33897_81096::p14""]","[""4hop1__236903_153080_33897_81096::p14""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small""]"
4hop1__264443_49925_13759_736921,3,memory,abstain,Who wanted to reform and address Edward Egan's religion?,Where is the district that the person who wanted to reform and address Edward Egan's religion preached a sermon on Marian devotion before his death located?,Saxony-Anhalt,"[""4hop1__264443_49925_13759_736921::p10"", ""4hop1__264443_49925_13759_736921::p15"", ""4hop1__264443_49925_13759_736921::p3"", ""4hop1__264443_49925_13759_736921::p5""]","[""4hop1__264443_49925_13759_736921::p15"", ""4hop1__264443_49925_13759_736921::p6"", ""2hop__167577_31122::p17"", ""2hop__5658_25002::p10"", ""3hop1__857_846_7769::p11""]","[""4hop1__264443_49925_13759_736921::p15""]","[""4hop1__264443_49925_13759_736921::p15"", ""4hop1__264443_49925_13759_736921::p3""]",[],"[""4hop1__264443_49925_13759_736921::p15"", ""4hop1__264443_49925_13759_736921::p3""]",1,1,"[""4hop1__264443_49925_13759_736921::p15"", ""4hop1__264443_49925_13759_736921::p5""]","[""4hop1__264443_49925_13759_736921::p15""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__28352_53706_795904_580996,2,memory,refine_query,"Which state were the planes originally going to on 9/11, and which city does the person who went there work in?",What shares a border with the city where the person who went to the state where the planes were originally going on 9/11 during the gold rush works?,Rio Linda,"[""4hop1__28352_53706_795904_580996::p10"", ""4hop1__28352_53706_795904_580996::p16"", ""4hop1__28352_53706_795904_580996::p18"", ""4hop1__28352_53706_795904_580996::p4""]","[""2hop__132854_417697::p3"", ""4hop1__28352_53706_795904_580996::p10"", ""2hop__132854_417697::p9"", ""4hop1__860115_798482_131926_13165::p16"", ""4hop1__28352_53706_795904_580996::p17""]","[""4hop1__28352_53706_795904_580996::p10""]","[""4hop1__28352_53706_795904_580996::p10""]",[],"[""4hop1__28352_53706_795904_580996::p10""]",2,2,"[""4hop1__28352_53706_795904_580996::p10""]","[""4hop1__28352_53706_795904_580996::p10""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__364476_439408_131976_90181,3,memory,abstain,What is the nearest deep oceanic trench to the state of Illinois?,"What is the deepest part of the ocean, near the state, where the county that holds the city of Winchester is found?",Milwaukee Deep,"[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p12"", ""4hop1__364476_439408_131976_90181::p19"", ""4hop1__364476_439408_131976_90181::p8""]","[""4hop1__364476_439408_131976_90181::p8"", ""2hop__82270_177869::p3"", ""4hop1__364476_439408_131976_90181::p10"", ""4hop3__387712_132409_223216_35031::p10"", ""3hop1__159803_89752_75165::p8""]","[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p8""]","[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p8""]",[],"[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p8""]",1,4,"[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p8""]","[""4hop1__364476_439408_131976_90181::p10"", ""4hop1__364476_439408_131976_90181::p12"", ""4hop1__364476_439408_131976_90181::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__391525_49925_13759_736921,2,memory,answer,"Who is the person who wanted to reform and address John Kodwo Amissah's religion, and where did they preach a sermon on Marian devotion before his death?",Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,Saxony-Anhalt,"[""4hop1__391525_49925_13759_736921::p14"", ""4hop1__391525_49925_13759_736921::p15"", ""4hop1__391525_49925_13759_736921::p3"", ""4hop1__391525_49925_13759_736921::p7""]","[""4hop1__391525_49925_13759_736921::p7"", ""4hop1__391525_49925_13759_736921::p12"", ""4hop1__264443_49925_13759_736921::p2"", ""3hop1__857_846_7769::p11"", ""3hop1__857_846_7769::p17""]","[""4hop1__391525_49925_13759_736921::p7""]","[""4hop1__391525_49925_13759_736921::p7""]",[],"[""4hop1__391525_49925_13759_736921::p7""]",1,1,"[""4hop1__391525_49925_13759_736921::p14"", ""4hop1__391525_49925_13759_736921::p7""]","[""4hop1__391525_49925_13759_736921::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__429751_32392_823060_610794,2,memory,abstain,"What city shares a border with Oklahoma City, the state capital of Oklahoma?",What county is the city that shares a border with the state capital of the state where Purrysburg is located?,Richland County,"[""4hop1__429751_32392_823060_610794::p1"", ""4hop1__429751_32392_823060_610794::p11"", ""4hop1__429751_32392_823060_610794::p12"", ""4hop1__429751_32392_823060_610794::p18""]","[""4hop3__387712_132409_223216_35031::p4"", ""3hop1__129499_33897_81096::p0"", ""4hop1__842143_153080_33897_81096::p0"", ""3hop1__159803_89752_75165::p2"", ""4hop1__726152_153080_159767_81096::p11""]",[],[],[],[],,30,[],"[""4hop1__429751_32392_823060_610794::p18""]","[""dense_recall_miss_top50""]"
4hop1__43565_624859_355213_203322,3,memory,abstain,"What county shares a border with Duval County, Florida?",Which county shares a border with the county where the city in which the original singer of All By Myself was born is located?,Cabarrus County,"[""4hop1__43565_624859_355213_203322::p0"", ""4hop1__43565_624859_355213_203322::p12"", ""4hop1__43565_624859_355213_203322::p19"", ""4hop1__43565_624859_355213_203322::p3""]","[""4hop1__842143_153080_33897_81096::p3"", ""4hop1__813171_153080_33897_81096::p5"", ""4hop1__236903_153080_33897_81096::p4"", ""4hop1__833841_378185_282674_759393::p15"", ""4hop1__777217_32392_823060_610794::p17""]",[],"[""4hop1__43565_624859_355213_203322::p19"", ""4hop1__43565_624859_355213_203322::p3""]",[],"[""4hop1__43565_624859_355213_203322::p19"", ""4hop1__43565_624859_355213_203322::p3""]",,8,[],"[""4hop1__43565_624859_355213_203322::p3""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50""]"
4hop1__443274_17130_70784_61381,3,memory,abstain,When was the region that lies to the north of the country where Sar-El is located and the Persian Gulf established?,When was the region that lies to the north of the country where Sar-El is located and the Persian Gulf established?,1932,"[""4hop1__443274_17130_70784_61381::p0"", ""4hop1__443274_17130_70784_61381::p11"", ""4hop1__443274_17130_70784_61381::p4"", ""4hop1__443274_17130_70784_61381::p8""]","[""4hop2__5206_39078_8987_8974::p14"", ""4hop1__443274_17130_70784_79935::p3"", ""4hop1__105688_17130_70784_79935::p17"", ""4hop1__443274_17130_70784_79935::p4"", ""4hop1__443274_17130_70784_61381::p11""]","[""4hop1__443274_17130_70784_61381::p11""]","[""4hop1__443274_17130_70784_61381::p11""]",[],"[""4hop1__443274_17130_70784_61381::p11""]",12,12,"[""4hop1__443274_17130_70784_61381::p0"", ""4hop1__443274_17130_70784_61381::p4""]","[""4hop1__443274_17130_70784_61381::p0"", ""4hop1__443274_17130_70784_61381::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__443274_17130_70784_79935,3,memory,abstain,"What is the historical timeline for the formation of the Persian Gulf, and what is the region immediately north of Israel?",When was the region immediately north of the region where the country in which Sar-El can be found is located and the Persian Gulf created?,1930,"[""4hop1__443274_17130_70784_79935::p1"", ""4hop1__443274_17130_70784_79935::p11"", ""4hop1__443274_17130_70784_79935::p18"", ""4hop1__443274_17130_70784_79935::p4""]","[""4hop1__443274_17130_70784_61381::p2"", ""4hop1__17192_17130_70784_79935::p2"", ""4hop1__105401_17130_70784_79935::p12"", ""4hop1__443274_17130_70784_79935::p15"", ""4hop1__443274_17130_70784_61381::p17""]",[],"[""4hop1__443274_17130_70784_79935::p4""]",[],"[""4hop1__443274_17130_70784_79935::p4""]",24,11,"[""4hop1__443274_17130_70784_79935::p1"", ""4hop1__443274_17130_70784_79935::p18""]","[""4hop1__443274_17130_70784_79935::p18""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__455862_508773_85832_745702,3,memory,abstain,Did Vicente Yáñez Pinzón explore the east coast of North America or specifically the region where Ignacio Esparza was born?,Whose navigator father explored the east coast of the region where Ignacio Esparza was later born?,Sebastian Cabot,"[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p10"", ""4hop1__455862_508773_85832_745702::p11"", ""4hop1__455862_508773_85832_745702::p18""]","[""4hop1__608132_508773_85832_745702::p2"", ""4hop1__455862_508773_85832_745702::p5"", ""4hop1__512794_508773_85832_745702::p11"", ""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11""]","[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11""]","[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11""]",[],"[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11""]",9,5,"[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11""]","[""4hop1__455862_508773_85832_745702::p0"", ""4hop1__455862_508773_85832_745702::p11"", ""4hop1__455862_508773_85832_745702::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__463635_624859_355213_203322,2,memory,answer,"What county shares a border with Mecklenburg County, North Carolina?",What county shares a border with the county where the birthplace of Tonight You're Mine's performer is located?,Cabarrus County,"[""4hop1__463635_624859_355213_203322::p11"", ""4hop1__463635_624859_355213_203322::p12"", ""4hop1__463635_624859_355213_203322::p17"", ""4hop1__463635_624859_355213_203322::p5""]","[""3hop1__159803_89752_75165::p2"", ""2hop__645448_77615::p5"", ""3hop1__68802_89752_49923::p17"", ""4hop1__813171_153080_33897_81096::p11"", ""4hop1__236903_153080_33897_81096::p10""]",[],[],[],[],5,47,"[""4hop1__463635_624859_355213_203322::p12"", ""4hop1__463635_624859_355213_203322::p17""]","[""4hop1__463635_624859_355213_203322::p11""]","[""unclassified""]"
4hop1__567737_141375_458768_33637,2,memory,abstain,Where is the headquarters of EmArcy Records or its parent company located?,How many ethnic minorities were looked at differently in the city where the headquarters of the company that Study in Brown's record label is a part of?,two,"[""4hop1__567737_141375_458768_33637::p1"", ""4hop1__567737_141375_458768_33637::p14"", ""4hop1__567737_141375_458768_33637::p5"", ""4hop1__567737_141375_458768_33637::p9""]","[""4hop1__151650_5274_458768_33637::p16"", ""4hop1__151650_5274_458768_33632::p11"", ""2hop__151750_141308::p2"", ""4hop1__567737_141375_458768_33637::p1"", ""4hop1__567737_141375_458768_33637::p9""]","[""4hop1__567737_141375_458768_33637::p1"", ""4hop1__567737_141375_458768_33637::p9""]","[""4hop1__567737_141375_458768_33637::p1"", ""4hop1__567737_141375_458768_33637::p9""]",[],"[""4hop1__567737_141375_458768_33637::p1"", ""4hop1__567737_141375_458768_33637::p9""]",2,2,"[""4hop1__567737_141375_458768_33637::p14"", ""4hop1__567737_141375_458768_33637::p5""]","[""4hop1__567737_141375_458768_33637::p5"", ""4hop1__567737_141375_458768_33637::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__567737_141375_458768_33677,2,memory,abstain,"What is the most recent year that Santa Monica, California received a Bicycle Friendly Community Award?",When was the most recent Bicycle Friendly Community Award given to the city where the company Study in Brown's record label is part of is headquartered?,2013,"[""4hop1__567737_141375_458768_33677::p1"", ""4hop1__567737_141375_458768_33677::p11"", ""4hop1__567737_141375_458768_33677::p5"", ""4hop1__567737_141375_458768_33677::p8""]","[""4hop1__567737_141375_458768_33677::p5"", ""2hop__763840_144857::p7"", ""4hop1__152146_5274_458768_33632::p10"", ""2hop__39954_80940::p12"", ""4hop1__567737_141375_458768_33677::p16""]","[""4hop1__567737_141375_458768_33677::p5""]","[""4hop1__567737_141375_458768_33677::p5""]",[],"[""4hop1__567737_141375_458768_33677::p5""]",1,10,"[""4hop1__567737_141375_458768_33677::p5""]","[""4hop1__567737_141375_458768_33677::p5"", ""4hop1__567737_141375_458768_33677::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__570103_49925_13759_736921,2,memory,abstain,"Who is the individual that wanted to reform and address Brian Noble's religion, and where did they preach a sermon on Marian devotion before their death?",Where is the district that the person who wanted to reform and address Brian Nobles's religion preached a sermon on Marian devotion before his death located?,Saxony-Anhalt,"[""4hop1__570103_49925_13759_736921::p1"", ""4hop1__570103_49925_13759_736921::p13"", ""4hop1__570103_49925_13759_736921::p2"", ""4hop1__570103_49925_13759_736921::p8""]","[""4hop1__570103_49925_13759_736921::p8"", ""2hop__433694_20273::p3"", ""4hop1__570103_49925_13759_736921::p3"", ""2hop__61924_712629::p10"", ""2hop__85455_158105::p2""]","[""4hop1__570103_49925_13759_736921::p8""]","[""4hop1__570103_49925_13759_736921::p8""]",[],"[""4hop1__570103_49925_13759_736921::p8""]",1,3,"[""4hop1__570103_49925_13759_736921::p1"", ""4hop1__570103_49925_13759_736921::p8""]","[""4hop1__570103_49925_13759_736921::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
